"","Scenario","Time","Replicate","AGB_M","SRR_M","Min_rate_M","Fungi_M","GF_M","Lichen_M","Aesthetic_M","Recreation_M","Fungi_val_M","Carbon_stock_M","Nitrogen_stock_M","Timber_M","Tree_richness_M"
"2842","Scenario 7",42,1,320.705092126212,3.68252612870675,15.6627202190222,11.8774922894835,9.2759740039621,35.340107876076,4.26646708995262,4.45787834376,1.04187023912738,325.970181574758,700.649605586916,483.790309352722,22.4103705311912
"2843","Scenario 7",42,2,320.69103806629,3.68250954794353,15.6632053398646,11.8770107182135,9.27653644383834,35.3393825215465,4.2664333709966,4.45779310515824,1.04184963714151,326.013553010566,700.741377189173,483.477775962398,22.3141192647272
"2844","Scenario 7",42,3,320.691120567376,3.68250826019885,15.6634117882715,11.8771452982646,9.27608754561803,35.340139302536,4.26644981452061,4.45787668104817,1.04180465031924,325.977189897235,700.670267042987,483.836873615471,21.9253509914604
"2845","Scenario 7",43,1,321.90933083659,3.68400828615155,15.6118717508303,11.9026429649076,9.24196333933648,35.3596315184507,4.2686317415522,4.4618307846257,1.04614657504441,327.172221341728,702.990371254885,486.511552575829,22.4080547112462
"2846","Scenario 7",43,2,321.868060536981,3.68395836001405,15.6134831078,11.9015718638034,9.24333966400332,35.358375540559,4.26854730770857,4.46164725269273,1.0460345872084,327.192967578521,703.085974815458,486.178978367332,22.3137936025474
"2847","Scenario 7",43,3,321.832518852222,3.68391287125291,15.6152474680738,11.9010478194978,9.2438074837591,35.3587773091134,4.26850371510711,4.46163035074875,1.04584876407485,327.144057533652,703.010963960052,486.452529638513,21.9056665219279
"2848","Scenario 7",44,1,322.896321971342,3.68522441443201,15.5699916239727,11.9230467400434,9.21447951207095,35.37481917063,4.27038989846106,4.46499048617564,1.0496995809385,328.268299934868,705.269876248372,488.940143292322,22.4080547112462
"2849","Scenario 7",44,2,323.005480713562,3.68535820683757,15.5654668212655,11.9253339180932,9.21119320725039,35.3768533888918,4.27059267571763,4.46538459499158,1.05007127600644,328.348008177739,705.370979881314,488.797539902194,22.334672166739
"2850","Scenario 7",44,3,322.957820162107,3.6852984624556,15.5676431517441,11.924477843704,9.21220666834088,35.3766853629212,4.27051954731936,4.46528869372824,1.04986473156589,328.294352077001,705.286680416848,489.058625037392,21.8995513098857
"2851","Scenario 7",45,1,324.023899080909,3.68661130233827,15.5225185265897,11.9467717663752,9.18238535113234,35.3936634937415,4.27242737732718,4.46874114403755,1.05366927759567,329.408923758865,707.584161962657,491.523554176346,22.2879215515994
"2852","Scenario 7",45,2,324.109146837458,3.68671656243964,15.5188678191173,11.9483914126042,9.18001989233841,35.3947598411507,4.27257674943669,4.46900775135542,1.05398954324682,329.481526414821,707.695013750181,491.399523543664,22.3150600665798
"2853","Scenario 7",45,3,324.081344442032,3.68668188300067,15.5201113791902,11.9477971468414,9.18062573732808,35.394508767857,4.27253216532158,4.46894609325751,1.05387869618004,329.435559270517,707.60652771747,491.610071181925,21.9082356346794
"2854","Scenario 7",46,1,324.99810909683,3.68781042129912,15.481371272394,11.9671791813716,9.15492839629972,35.4094506809752,4.27417737234803,4.47192682627051,1.05712756660313,330.473727095093,709.86061658706,493.917557318489,22.3133955709944
"2855","Scenario 7",46,2,325.07688163989,3.687907622322,15.4780075008408,11.9686458388626,9.15270514533325,35.4104791422802,4.2743162805794,4.47218079414059,1.05742335393153,330.543512519902,709.961000144739,493.731569742491,22.4107323780576
"2856","Scenario 7",46,3,325.126050586192,3.68796744491757,15.476036193267,11.9697083440161,9.15107710515588,35.4116274648195,4.27441280594947,4.47238507507538,1.05757689435504,330.535865682443,709.874587494572,494.18624785546,21.9400057895499
"2857","Scenario 7",47,1,326.041508865248,3.68909522007082,15.437223603675,11.9889098690886,9.12565032961279,35.4260336175764,4.27604583650395,4.47531487603933,1.06085240279673,331.552756368505,712.114589665654,496.383416540329,22.3339122883196
"2858","Scenario 7",47,2,326.1425744319,3.68922049902875,15.4328218030343,11.990722746671,9.12297278608253,35.4270298375823,4.27621736118674,4.47560674782708,1.06125119143714,331.635404472427,712.220820668693,496.240099307353,22.3150600665798
"2859","Scenario 7",47,3,326.09878459256,3.68916492261534,15.4349247608205,11.9900018681366,9.12368613388497,35.427255212429,4.27615828465977,4.47556146031106,1.06103915054846,331.590274641772,712.13678173397,496.511002298036,21.9078014184397
"2860","Scenario 7",48,1,327.045455818498,3.69033075423683,15.3948486045111,12.0099909494231,9.0973135858491,35.4424354658697,4.27785147270436,4.47860838402488,1.06440852188066,332.608213960052,714.379801707917,498.802330227557,22.3354320451585
"2861","Scenario 7",48,2,327.18415295267,3.69050228273857,15.3888679176311,12.0125872334758,9.09354802398127,35.444075757456,4.27809148472142,4.47902917146733,1.06493926961371,332.709076313504,714.485721522652,498.64776880686,22.3162179765523
"2862","Scenario 7",48,3,327.088686568244,3.69038302483711,15.3931648082868,12.0107841129139,9.09568985142609,35.4434968553645,4.27794044047881,4.47881939767579,1.06454167497005,332.639299283543,714.380402373715,498.947638442415,21.9396077579968
"2863","Scenario 7",49,1,328.07185678101,3.69159442941125,15.3514491881173,12.031384503507,9.06845159864207,35.4588587264512,4.27969183168369,4.48195433793596,1.06806655333415,333.662611702128,716.613402807932,501.204285322627,22.3149876972065
"2864","Scenario 7",49,2,328.137424446374,3.69167574002951,15.3485882942806,12.0325341844118,9.06671221278068,35.4594597289828,4.27980263772177,4.48214152919981,1.06832744589476,333.735110725141,716.729135909683,500.923214296358,22.4311043566363
"2865","Scenario 7",49,3,328.04032273122,3.69155538941318,15.3528152132836,12.0305306165153,9.06915695753882,35.4583040334034,4.27963805868254,4.48187749420701,1.06795817672229,333.661422890433,716.618218989723,501.297871902367,21.9397163120567
"2866","Scenario 7",5,1,252.064612896222,3.59853375383451,18.4871115210009,10.3703666171328,11.3581581493618,33.9418028691714,4.13738800584492,4.20506154404591,0.815450781738748,266.861021602258,610.156686930091,359.580103137334,22.0397307859314
"2867","Scenario 7",5,2,252.066111702128,3.59853539681321,18.4870787171318,10.3704174164824,11.3580508444459,33.9419365019524,4.1373930586004,4.20507834234655,0.815449523291281,266.862430380663,610.14704732957,359.578708248484,22.014799536836
"2868","Scenario 7",5,3,252.059700788826,3.59852755771164,18.4873416563806,10.3702733189223,11.3582453844211,33.9417999842324,4.1373809299558,4.20505429455605,0.815428708198212,266.858114922565,610.131788247214,359.586320564913,22.2773556231003
"2869","Scenario 7",50,1,328.985792951223,3.69272045438711,15.3126822510089,12.0502930308745,9.04297933217819,35.4729846087563,4.28132098806812,4.48488713517638,1.07135343376423,334.658676472717,718.825531914894,503.440286564872,22.1841800550007
"2870","Scenario 7",50,2,329.086092668983,3.69284402171142,15.308428995884,12.0522693595512,9.04012957271073,35.474457006401,4.28149992326195,4.4852147180242,1.0717188527972,334.744791467651,718.958539586047,503.280592492638,22.2562599507888
"2871","Scenario 7",50,3,329.005443334781,3.6927434501159,15.3120322864798,12.0507251902747,9.04199461343388,35.4738747056191,4.28137031941784,4.48502817330497,1.07138900762117,334.675352330294,718.846815747576,503.681692286901,21.7602402663193
"2872","Scenario 7",51,1,329.943185446519,3.69389928103472,15.27218369653,12.0702740723984,9.01611205382538,35.4882649981511,4.28303619021026,4.48799821705994,1.07476725586972,335.657806303372,721.057345491388,505.733893010101,22.2046605876393
"2873","Scenario 7",51,2,330.070200644087,3.69405535926358,15.2668583127125,12.0728723453155,9.01240364823734,35.490392858213,4.2832674485946,4.48843396267965,1.07521399487077,335.758787993921,721.192813721233,505.562503746552,22.2574178607613
"2874","Scenario 7",51,3,329.952523990447,3.69390905208958,15.2720496899517,12.0705958300999,9.01527441604146,35.4893129475899,4.28307311194951,4.48813329456476,1.07474597484684,335.670328376031,721.083485309017,505.982360239456,21.8974525980605
"2875","Scenario 7",52,1,330.87590526849,3.69504711293931,15.2328218335729,12.089903268403,8.9897920218468,35.5035577655781,4.28471420363574,4.49105855527459,1.07806758033219,336.641158995513,723.269058474454,507.971150364094,22.1829859603416
"2876","Scenario 7",52,2,331.005272723983,3.69520681211384,15.227287448832,12.0923412204347,8.98617975387538,35.5052323034097,4.28494144760558,4.49146854998321,1.0785536346136,336.747253111883,723.391688377479,507.819953484692,22.2369011434361
"2877","Scenario 7",52,3,330.871002207266,3.69503973772297,15.2332314396871,12.0898487048283,8.98945719529257,35.5041334112513,4.28472107702955,4.4911261747381,1.07801034064936,336.647076892459,723.278017802866,508.197031570076,21.8978868143002
"2878","Scenario 7",53,1,331.786717795629,3.69616813656755,15.1943615953248,12.109013859533,8.96411683487457,35.5183769661658,4.28635108684306,4.49404066520977,1.08129753611388,337.610123860182,725.466029816182,510.2134766709,22.1821537125488
"2879","Scenario 7",53,2,331.882234151107,3.69628678682487,15.190163708138,12.1106798021249,8.96165451727754,35.5191631828112,4.28651027391196,4.494302808201,1.0816837437948,337.70269688088,725.610453755971,509.925259376709,22.256947459835
"2880","Scenario 7",53,3,331.746585649153,3.69611835378326,15.1961149074316,12.1080320602786,8.96503166510354,35.5177922109292,4.28628363919108,4.4939423109394,1.0811514402623,337.598137827471,725.475347372992,510.397314319749,21.8799392097264
"2881","Scenario 7",54,1,332.674435699812,3.69726162176941,15.1567426270314,12.1274780039914,8.93933850066347,35.532286928508,4.28793623489022,4.49689960157964,1.08447855770593,338.560984078738,727.621446663772,512.412334411251,22.1835287306412
"2882","Scenario 7",54,2,332.764998046027,3.6973735758884,15.1528444078218,12.1291457505764,8.93684850157207,35.5333534950634,4.28809347097855,4.49717849374053,1.08482514912487,338.652396005211,727.793548270372,512.131725692965,22.2784049790129
"2883","Scenario 7",54,3,332.691925929946,3.69728282586067,15.1560528568706,12.1276816195681,8.93864142184952,35.5325915085123,4.28797160446353,4.49698726803856,1.08453982081104,338.571753980316,727.675853958605,512.662373828175,21.8570704877696
"2884","Scenario 7",55,1,333.56561141265,3.6983594149452,15.118969772569,12.1459817178752,8.91446540731635,35.5462051357255,4.28952703755859,4.49976878824221,1.08767498441481,339.508524171371,729.819159791576,514.565226847941,22.1651469098278
"2885","Scenario 7",55,2,333.64001096396,3.69845130360665,15.1157800944897,12.1473823815892,8.91240417128032,35.5471435704405,4.28965717065209,4.50000159948484,1.0879557727363,339.592937219569,729.954222752931,514.273913366887,22.1622521348965
"2886","Scenario 7",55,3,333.580930199739,3.69837723661942,15.1184789531012,12.1462930913429,8.91364594907637,35.5469262704947,4.28956674278215,4.49988717041465,1.08770101927273,339.519877080619,729.842817339702,514.859861247547,21.8567448255898
"2887","Scenario 7",56,1,334.438802540165,3.69943447275587,15.0820470089973,12.1642617749961,8.88995548832406,35.5602249668566,4.29109238681522,4.50260849784482,1.09078305387192,340.445271421334,731.965544941381,516.680801662025,22.205492835432
"2888","Scenario 7",56,2,334.444608119844,3.69944126550233,15.0818551615714,12.1643362904887,8.88963773081557,35.560448605931,4.29110705024788,4.50265412434491,1.09079618533968,340.496061948184,732.116203502678,516.351633420258,22.2018381820813
"2889","Scenario 7",56,3,334.372507562599,3.69935264964577,15.0848807885073,12.1626833137438,8.89164371567178,35.5591055795592,4.29097610916668,4.50241758697415,1.09055108304184,340.417614958749,732.00831524099,516.795702845883,21.8572152265161
"2890","Scenario 7",57,1,335.225017187726,3.70040397035008,15.0485717873842,12.1804270480685,8.86830016683012,35.5719095382927,4.29248414114434,4.50508299031002,1.09363886426721,341.337622014763,734.115081777392,518.726437170266,22.2050586191924
"2891","Scenario 7",57,2,335.226123389781,3.70040431570299,15.0486786256043,12.1805354414788,8.86793684898066,35.5724656063113,4.29249801368706,4.5051483080077,1.09361009024702,341.378610037632,734.256980026053,518.375041471367,22.1790056448111
"2892","Scenario 7",57,3,335.191100701983,3.70036040104248,15.0502797361029,12.1798858140655,8.86866658689006,35.5723293806678,4.29244441937819,4.50507981286181,1.09345893608967,341.317109965263,734.144724272688,518.848842609497,21.9244101896078
"2893","Scenario 7",58,1,335.988567484441,3.70134534363087,15.0160882222806,12.1961513535484,8.84721642616694,35.5833572353078,4.29383781189948,4.5074959557983,1.09640613868758,342.210514401505,736.235500796063,520.655233398339,22.2050586191924
"2894","Scenario 7",58,2,336.057296424953,3.70142770485187,15.0135230280298,12.1979384150653,8.8446314348719,35.5857857662499,4.29398731575636,4.50784745441788,1.09657026942452,342.274001592126,736.37635330728,520.430670303014,22.2006802721088
"2895","Scenario 7",58,3,336.051506730352,3.7014204372252,15.0137889171704,12.1977631763407,8.84471298690997,35.585706719647,4.29397853666525,4.50783939800125,1.09654840428968,342.227677558257,736.261025474019,520.902525823186,21.8825445071646
"2896","Scenario 7",59,1,336.78834009987,3.70233061970546,14.9821777945982,12.2127830502192,8.82493648408478,35.5958308073842,4.29526450216313,4.510064140907,1.09927555025026,343.089241062382,738.343392676219,522.630521034361,22.2790563033724
"2897","Scenario 7",59,2,336.89738102475,3.70246278350417,14.9778821501692,12.2153800786181,8.82126577443806,35.5987993992679,4.29548427717374,4.51053739023175,1.09958963999549,343.169527681285,738.489387031408,522.504212832309,22.1853379649732
"2898","Scenario 7",59,3,336.837953104646,3.7023890113899,14.9804865452402,12.21415757689,8.82272019508793,35.5981414157258,4.29538483092526,4.51038202941605,1.09936012306681,343.104272941091,738.381632653061,522.908838836442,21.9023013460703
"2899","Scenario 7",6,1,254.396372304241,3.60136325156165,18.3947578025277,10.4244743338111,11.2801055688643,34.0026976582138,4.14205076611831,4.21503173589469,0.822334788450016,268.482705130989,612.509183673469,362.739111851936,22.0398393399913
"2900","Scenario 7",6,2,254.481999348676,3.60146735526842,18.391336360473,10.4264849865658,11.2773295192402,34.0048717966834,4.14221978077512,4.21538727991215,0.822591888536073,268.524530937907,612.534494861775,362.889707313849,21.9986249819077
"2901","Scenario 7",6,3,254.421803770444,3.6013942769398,18.3937255632187,10.425055378413,11.2793116384726,34.0032791192501,4.14209970086476,4.21513082959113,0.822414908395874,268.493850376321,612.542256477059,362.863133501712,22.2803589520915
"2902","Scenario 7",60,1,337.578555724417,3.7033047075227,14.9485841207496,12.2291409898019,8.8031001786844,35.6078188546365,4.29666725638911,4.51256677619465,1.1021307106477,343.952842849906,740.445505861919,524.65268742724,21.9044362425821
"2903","Scenario 7",60,2,337.660505138226,3.70340298101462,14.9455149865817,12.2312146923741,8.80001583431714,35.6106470109226,4.2968448585902,4.51298637367225,1.10233136380283,344.024537740628,740.584549138805,524.511127537458,21.9040020263425
"2904","Scenario 7",60,3,337.556873027935,3.70327637178865,14.9497488437936,12.2287720792751,8.80314641505946,35.6083069518263,4.29664771460679,4.51260014773623,1.10200356834227,343.940427124041,740.464213344912,524.846358163322,21.6240049211174
"2905","Scenario 7",61,1,338.294582066869,3.70418655472882,14.9182635349125,12.2440953568286,8.78309042431113,35.6191542032807,4.29794750787697,4.51487877775832,1.10468917801219,344.772653531625,742.503944130844,526.55370172586,21.7764871906209
"2906","Scenario 7",61,2,338.44033145173,3.70436387120485,14.9124220466612,12.247475450739,8.77838118053955,35.6227426332748,4.2982335658499,4.515473224813,1.10513200572705,344.874416992329,742.641688377479,526.478333503103,21.9723548994066
"2907","Scenario 7",61,3,338.321798270372,3.70421830416793,14.9173784519274,12.2447846675607,8.78173751770805,35.6205056163368,4.29801694530774,4.51507626577611,1.10473098748138,344.779332935302,742.523020697641,526.683088522508,21.6224127949052
"2908","Scenario 7",62,1,339.098715733102,3.7051780817941,14.884035462913,12.2606765714982,8.76094164193638,35.6311763970597,4.29937175680575,4.51741168661332,1.10760585571648,345.627276451006,744.579732957013,528.496717097862,21.75
"2909","Scenario 7",62,2,339.083877152989,3.7051582109915,14.8849049546604,12.260570131541,8.76087024094028,35.6318414000122,4.2993638237215,4.51745635490766,1.10749799744418,345.662899153278,744.688913012013,528.156549610158,21.9720654219134
"2910","Scenario 7",62,3,339.031354030974,3.70509370474424,14.8871018141734,12.2593116085217,8.76232195985202,35.6308007576419,4.29926795620768,4.51728478433282,1.1073235384831,345.591397886814,744.597980894485,528.586755818705,21.5959617889709
"2911","Scenario 7",63,1,339.88469047619,3.7061470245951,14.8506095870802,12.2768838007904,8.73922252941354,35.6430236586,4.30076619257919,4.51990113160685,1.11045132800236,346.475570451585,746.666058763931,530.414256408262,21.75
"2912","Scenario 7",63,2,339.809411275148,3.70605179204004,14.8541780983719,12.2757283492846,8.74060644986605,35.6433208233738,4.30066079133893,4.51979719406784,1.11009086432419,346.476980062238,746.760149804603,530.019262927173,21.8863438992618
"2913","Scenario 7",63,3,339.768611340281,3.70600215440859,14.8558134778072,12.2746328691584,8.74184796988987,35.6422014216492,4.30058088906889,4.51964013080171,1.10997442483066,346.413148429585,746.645256187581,530.505336499233,21.5549645390071
"2914","Scenario 7",64,1,340.633422745694,3.70706945296292,14.8188585591403,12.2924794667354,8.71838856196702,35.6547032468497,4.30210140468581,4.52230127671659,1.11313715959738,347.307657475756,748.736694890722,532.254946285222,21.7511579099725
"2915","Scenario 7",64,2,340.489544362426,3.70689064288599,14.8251947109003,12.2897146927995,8.72193500827571,35.6533532017156,4.30186280886119,4.521926723056,1.1125658137003,347.26581925749,748.783554059922,531.837739591831,21.8671298306557
"2916","Scenario 7",64,3,340.513524026632,3.70692049837274,14.824130545371,12.2899786838902,8.72126486571465,35.6534124059889,4.30190227720414,4.52199971306366,1.11267265819654,347.233606817195,748.687328122738,532.36087062801,21.5799681574758
"2917","Scenario 7",65,1,341.300057967868,3.70789143560296,14.7904836839931,12.3062534463671,8.70003839081765,35.6646822164126,4.30328201586596,4.52439778186408,1.1155534401138,348.099621689101,750.760768562744,534.088554320307,21.7515921262122
"2918","Scenario 7",65,2,341.15583431032,3.70771222654124,14.7968304900608,12.3034145687344,8.70357247826026,35.6632789772991,4.30304274321632,4.52402730152607,1.11498519483701,348.040805688233,750.823346359821,533.642328451934,21.8671298306557
"2919","Scenario 7",65,3,341.229205673759,3.7078029997373,14.7936615588532,12.3047341558482,8.70156542369181,35.6640890885148,4.30316936781627,4.52425101902524,1.11526963361612,348.037890396584,750.736282385295,534.099137113448,21.5836951801997
"2920","Scenario 7",66,1,342.023926545086,3.70878349433097,14.7597474293503,12.3212892641832,8.6799723742116,35.6758238647117,4.30456989001703,4.526704245732,1.11815957981908,348.904975792445,752.827959907367,535.900532665074,21.7785859024461
"2921","Scenario 7",66,2,341.891568352873,3.70861938745682,14.7655179142306,12.3186042007079,8.68330727521934,35.6743054648929,4.30434613937507,4.52634527566863,1.11765208253251,348.840353741497,752.849699667101,535.452170248795,21.9049066435085
"2922","Scenario 7",66,3,341.915222029237,3.7086475880895,14.7646569472742,12.3191726663341,8.682339050647,35.675164827577,4.30439926418757,4.52647734202616,1.11770678447093,348.824348494717,752.793135764944,535.85119097424,21.5800043421624
"2923","Scenario 7",67,1,342.726922239108,3.70965028464204,14.7298288179782,12.335798157385,8.66060517747972,35.6863595089943,4.30581536036838,4.5289199310838,1.12070794424119,349.699132978723,754.834882037922,537.673768485308,21.7777174699667
"2924","Scenario 7",67,2,342.561092632798,3.70944437726087,14.737103953863,12.3325479490798,8.66472908275525,35.6846760599557,4.30553834683045,4.5284813162331,1.12005785978934,349.611514184397,754.872550296715,537.108438634114,21.9056303372413
"2925","Scenario 7",67,3,342.547227999711,3.70942727119255,14.7376956837758,12.3321912399417,8.66506947579594,35.6844079839932,4.3055138728901,4.52844105934816,1.12001069203914,349.582106563902,754.813656100738,537.606908878035,21.557388913012
"2926","Scenario 7",68,1,343.278589738023,3.71032996108603,14.7064301672708,12.3472940031651,8.64526773713275,35.694953451172,4.306798776625,4.53068578947217,1.12268741508688,350.420976443769,756.858391228832,539.176712217829,21.7585034013605
"2927","Scenario 7",68,2,343.180352511217,3.71020787892614,14.7107554989054,12.3453628202601,8.64766920662114,35.6939950805807,4.30663584542347,4.53043242837422,1.12229964877901,350.354145281517,756.884932696483,538.784526006857,21.9261470545665
"2928","Scenario 7",68,3,343.231653821103,3.71027038165717,14.7086857429765,12.3464924266139,8.64601324245077,35.6951611137659,4.30673544140921,4.53063816416861,1.12246094341742,350.356095853235,756.843258792879,539.341475559932,21.5966854827037
"2929","Scenario 7",69,1,343.950699667101,3.71115871017002,14.6778198540938,12.361169922498,8.62676806494311,35.7050063390672,4.30798899406752,4.53280038525241,1.12512467620683,351.18127941815,758.860605731654,540.880306744815,21.752713851498
"2930","Scenario 7",69,2,343.818892748589,3.7109950613745,14.683600368883,12.3585810374796,8.63004762450259,35.7036546911398,4.30776863016188,4.53245076985911,1.12460856330738,351.099785967579,758.894492690693,540.431702814915,21.9078376031264
"2931","Scenario 7",69,3,343.893317629179,3.71108613140833,14.6805380331166,12.3601638213539,8.62776394664109,35.7051280928185,4.30790861904619,4.53272815736223,1.12485653189153,351.11617672601,758.842810102764,541.037355520569,21.5966854827037
"2932","Scenario 7",7,1,256.807250904617,3.60429150450368,18.298855294975,10.4801814134115,11.2003045479022,34.0641945061103,4.14683961315572,4.22517698900232,0.829540571716105,270.20200749023,614.911911998842,366.108602463284,22.0161021855551
"2933","Scenario 7",7,2,256.803481581995,3.60428838740781,18.2987844479471,10.4799697379814,11.2009115261891,34.0633271742223,4.14681512793275,4.2250767175867,0.829576097409871,270.207754667825,614.913308727746,366.211562043242,22.093030829353
"2934","Scenario 7",7,3,256.845663590968,3.60433795722659,18.2973579977026,10.4811013648557,11.1989768780657,34.0653021954325,4.14691837784647,4.22535227568244,0.829648093779388,270.222143436098,614.911231726733,366.230498071998,22.2817701548705
"2935","Scenario 7",70,1,344.569103560573,3.71192047995899,14.6516100458344,12.3740778127839,8.60953924462192,35.7147211338186,4.30909292193589,4.53478777356669,1.12733901335562,351.911090280793,760.871946012448,542.57927217875,20.6669199594732
"2936","Scenario 7",70,2,344.433507236937,3.7117532654308,14.6573846191509,12.3712295487272,8.61323896724981,35.712650074735,4.30885291020292,4.53436342623223,1.12684908200838,351.824706216529,760.887129106962,542.075921883057,20.7922998986829
"2937","Scenario 7",70,3,344.446861159357,3.71176876837928,14.6569617152518,12.3716306892881,8.61257751718423,35.7133808071397,4.3088876272931,4.53445895081423,1.12686405801364,351.819704841511,760.846537125488,542.571033434699,20.5683166883775
"2938","Scenario 7",71,1,345.207992111738,3.7127081063341,14.6244379073708,12.3873351606647,8.59192885143903,35.7243981571359,4.31022605497194,4.53680326416989,1.12964790069587,352.642181031987,762.829946446664,544.178086731822,20.6893544651903
"2939","Scenario 7",71,2,345.035710956723,3.71249576175944,14.6317583015756,12.3836853820522,8.5966548484449,35.7216984432903,4.30991992687527,4.53625988559634,1.12903011780046,352.534420791721,762.874041105804,543.608891639945,20.7908886959039
"2940","Scenario 7",71,3,345.052343211753,3.71251645627605,14.631022192633,12.3839023670051,8.59620016083099,35.7217517078809,4.30994720506609,4.53630630918155,1.12910180768834,352.529554059922,762.831057316544,544.082987683412,20.5526487190621
"2941","Scenario 7",72,1,345.822285931394,3.7134655018101,14.5982982422598,12.4000602442315,8.57501860110833,35.7336454733884,4.3113145497415,4.53873689364352,1.13187153345252,353.359792553191,764.843548270372,545.746566524655,20.6938051816471
"2942","Scenario 7",72,2,345.684566579823,3.71329564645062,14.6041666668235,12.3971241042916,8.57874686312749,35.7315270173363,4.31107118196458,4.53831142369109,1.13137559634905,353.260736937328,764.83672745694,545.236859452668,20.839810392242
"2943","Scenario 7",72,3,345.665734440585,3.71327352199731,14.6048026027367,12.3964195223673,8.57950924526002,35.7304842180109,4.31102517608326,4.5381989585852,1.13135371315293,353.239149659864,764.803944130844,545.6954327327,20.5512375162831
"2944","Scenario 7",73,1,346.483279201042,3.71428076550558,14.5701275849601,12.4136571360557,8.55688228644856,35.7433940806295,4.3124825553697,4.5408055559184,1.13427723238004,354.095118034448,766.825528296425,547.366416321379,20.6954696772326
"2945","Scenario 7",73,2,346.266648031553,3.71401291149245,14.5794602876835,12.4092653848015,8.56261314148377,35.7405488602148,4.31210741424113,4.54016607380465,1.13346688369989,353.96104045448,766.809418873932,546.751638015298,20.8160732378058
"2946","Scenario 7",73,3,346.274198147344,3.71402458502507,14.5787817035643,12.4088435199914,8.56298431357463,35.7391083126332,4.31209346873676,4.5400695075588,1.13358926076545,353.94515411058,766.76711897525,547.247740607616,20.5395136778115
"2947","Scenario 7",74,1,347.08229794471,3.7150191428364,14.544665819234,12.4261117326138,8.54034707504218,35.7525288583001,4.31354606698697,4.54269971060491,1.13643804004289,354.803895751918,768.80189607758,548.965513656696,20.6966637718917
"2948","Scenario 7",74,2,346.815270806195,3.71468957746562,14.5560788438024,12.420578713002,8.54757326001902,35.7486578130366,4.31307678753889,4.54188058260759,1.1354621177523,354.643263207411,768.7786836011,548.295251134007,20.8197278911565
"2949","Scenario 7",74,3,346.836967687075,3.71471846210916,14.5548332153228,12.4204810957214,8.5474859902798,35.747565717201,4.31309064308058,4.54184247039231,1.13562772829484,354.629594912433,768.717310754089,548.72488185489,20.559198147344
"2950","Scenario 7",75,1,347.705168729194,3.71578722692653,14.5181440151684,12.438967688278,8.52321931376576,35.761819751248,4.31464850872541,4.54465632575221,1.13869830762581,355.518250434216,770.783177739181,550.527356581544,20.7888261687654
"2951","Scenario 7",75,2,347.292795230858,3.71527775691309,14.5358475577765,12.430625881144,8.53428912668407,35.7562290494084,4.31392956525314,4.5434109106228,1.13716634422517,355.286375777971,770.706531335939,549.633613982064,20.7992111738312
"2952","Scenario 7",75,3,347.466399659864,3.71549467442312,14.5280263863751,12.4334853412122,8.5301982069056,35.7569471092192,4.31420424361157,4.54381643262376,1.13791220092927,355.339184541902,770.671703575047,550.226527595249,20.5607902735562
"2953","Scenario 7",76,1,348.311923360834,3.71653521136183,14.4923426248113,12.4515698226086,8.50649120251786,35.7710376760487,4.31572501983046,4.54657234598282,1.14088983561952,356.224564842959,772.743790707773,552.02905379789,20.7869445650601
"2954","Scenario 7",76,2,347.816551382255,3.71592391467645,14.5135014048631,12.4413884629421,8.51997155620045,35.7638648572344,4.31485312358013,4.54503937937714,1.13907755482191,355.938915110725,772.665436387321,551.085718030057,20.7980532638587
"2955","Scenario 7",76,3,348.004613040961,3.71615874254242,14.5050521589963,12.4445481422253,8.51551371748542,35.7647556408751,4.31515234955632,4.54548376654715,1.13987800502645,356.007451150673,772.648679258938,551.679114145638,20.5808365899551
"2956","Scenario 7",77,1,348.59003459256,3.71687964953412,14.4802756137535,12.457077352349,8.49927261101393,35.7742895169387,4.3161996935221,4.54735863001898,1.14195199672752,356.784276487191,774.635920538428,553.04433247843,20.7881024750326
"2957","Scenario 7",77,2,348.355274207555,3.71658860439424,14.4905064849962,12.4524561736788,8.50526832297773,35.7716849347087,4.3158022710898,4.5467098606123,1.14104539520375,356.592061839629,774.581672456217,552.522279979567,20.7987769575915
"2958","Scenario 7",77,3,348.548488348531,3.71682855857229,14.4820233160195,12.4559688524361,8.50034113853189,35.773417925574,4.3161248591528,4.5472363764716,1.14181789136628,356.673117708786,774.593508467217,553.001993116794,20.5808365899551
"2959","Scenario 7",78,1,349.121043095962,3.7175338599822,14.4577552097993,12.4681823677634,8.48452433272523,35.7825962194873,4.31714636968323,4.54905622748004,1.14385494986273,357.42930543494,776.588366623245,554.448770645741,20.6683673469388
"2960","Scenario 7",78,2,348.875526089159,3.71723016580205,14.4683511158876,12.4632188880425,8.49098181562402,35.779450450834,4.31672276835924,4.54834042452987,1.14293254194323,357.232783796497,776.512331741207,553.845255212451,20.7738818931828
"2961","Scenario 7",78,3,349.046257743523,3.71744200752851,14.4608839551746,12.4663300399374,8.48656168732778,35.7810802597404,4.31701011133368,4.54881860444785,1.14360948435767,357.312488710378,776.506089882762,554.347256100951,20.8266029816182
"2962","Scenario 7",79,1,349.580963489651,3.71809961378133,14.4383819211928,12.4779937504947,8.47152491460883,35.7903452722531,4.31797639597795,4.55057170637422,1.14546896248805,358.03970437111,778.493873932552,555.700684574947,20.815747575626
